filename,date,items
towers_hoa,December 10,"Earthstone, Demonic Ore, Wolf's Blood, Pure Waterstone"
towers_hoa,December 11,"Balorite, Skystone, Cavestone, Leather, Perfect Baldur"
towers_hoa,December 12,"Lightningstone, Sandstone, Steel, Silk, Wood, Darkstone"
towers_hoa,December 13,"Platinum, Wood, Dayleaf, Pure Waterstone, Waterstone"
towers_hoa,December 14,"Mythril, Wood, Steel, Mandrake, Adamantine"
towers_hoa,December 15,"Leather, Pure Draconite, Ancient Stone, Realm Ore"
towers_hoa,December 16,"Pure Lightstone, Orichalcum, Silphium, Fogstone"
towers_hoa,December 17,"Vampiric Ore, Pure Draconite, Solarite, Silver, Iron"
towers_hoa,December 18,"Silver, Ancient Stone, Earthstone"
towers_hoa,December 19,"Draconite, Baldur, Red Draconite, Pure Waterstone, Silk"
towers_hoa,December 20,"Fogstone, Steel, Dayleaf, Mythril, Pure Waterstone"
towers_hoa,December 21,"Nightshade, Witchstone, Draconite, Solarite, Mandrake"
towers_hoa,December 22,"Lightningstone, Cavestone, Broken Statue, Earthstone"
towers_hoa,December 23,"Earthstone, Adamantine, Demonic Ore, Iron, Pure Draconite"
towers_hoa,December 24,"Platinum, Perfect Runestone, Lightningstone, Broken Statue"
towers_hoa,December 25,"Perfect Runestone, Runestone, Wood, Soul"
towers_hoa,December 26,"Nightstone, Eyestone, Darkstone, Stone"
towers_hoa,December 27,"Orichalcum, Bone, Lightstone, Perfect Baldur, Scalestone"
towers_hoa,December 28,"Iron, Dayleaf, Vampiric Ore, Soul"
towers_hoa,December 29,"Orichalcum, Ortanite, Demonic Ore"
towers_hoa,December 30,"Draconite, Darkstone, Silk"
towers_hoa,December 31,"Pure Draconite, Mythril, Sandstone"
